transaction_id,order_id,customer_id,payment_method,payment_status,amount,currency,transaction_timestamp,processor_response_code,gateway_fee,merchant_id,billing_country,risk_score
txn_000434,ord_411173,cust_92286,debit_card,refunded,1636.69,USD,2026-03-28 08:24:14,85,6.04,merch_3146,RU,27
txn_000435,ord_989740,cust_21712,debit_card,completed,699.7,USD,2026-03-30 21:32:01,05,1.77,merch_7114,AR,65
txn_000436,ord_840652,cust_63296,paypal,failed,239.4,USD,2026-03-30 18:14:58,14,1.17,merch_3712,BB,95
txn_000437,ord_696333,cust_73205,paypal,failed,1043.65,USD,2026-04-15 01:36:11,00,4.72,merch_4993,GN,14
txn_000438,ord_202485,cust_75463,debit_card,failed,979.81,USD,2026-04-14 02:09:45,51,1.96,merch_1903,AR,90
txn_000439,ord_537633,cust_33230,paypal,completed,373.62,USD,2026-04-11 09:00:52,00,0.82,merch_6983,ER,36
txn_000440,ord_589477,cust_59989,bank_transfer,completed,1956.96,USD,2026-03-28 20:21:42,00,7.38,merch_4795,DZ,81
txn_000441,ord_594143,cust_15267,paypal,completed,1790.45,USD,2026-04-08 16:15:41,00,8.26,merch_5659,ST,99
txn_000442,ord_461570,cust_31149,bank_transfer,failed,365.79,USD,2026-03-28 13:47:15,14,0.85,merch_6721,SV,75
txn_000443,ord_285752,cust_80466,google_pay,completed,1024.91,USD,2026-03-30 07:38:53,85,2.21,merch_2353,ST,89
txn_000444,ord_723976,cust_14132,apple_pay,completed,775.87,USD,2026-04-05 17:54:15,85,2.39,merch_9278,SV,32
txn_000445,ord_257035,cust_35048,google_pay,pending,178.98,USD,2026-04-06 08:43:29,05,0.42,merch_3600,UG,59
txn_000446,ord_858254,cust_93381,apple_pay,completed,1957.88,USD,2026-04-15 13:47:53,61,9.22,merch_8849,RU,63
txn_000447,ord_226026,cust_62463,paypal,completed,1529.8,USD,2026-04-15 08:47:42,61,3.19,merch_6070,DZ,48
txn_000448,ord_133987,cust_47999,google_pay,failed,1375.8,USD,2026-04-02 01:03:45,05,6.75,merch_5300,UG,30
txn_000449,ord_913004,cust_12254,debit_card,refunded,1357.67,USD,2026-04-19 20:56:06,85,5.11,merch_2137,FI,63
txn_000450,ord_709286,cust_68926,bank_transfer,refunded,1962.54,USD,2026-04-16 00:26:55,00,7.8,merch_9195,UG,29
txn_000451,ord_944101,cust_28731,paypal,failed,1514.5,USD,2026-03-31 12:07:46,00,6.72,merch_6365,ST,82
txn_000452,ord_965600,cust_10755,debit_card,completed,122.6,USD,2026-04-24 12:41:21,61,0.25,merch_5030,SV,19
txn_000453,ord_215740,cust_27112,bank_transfer,pending,1185.91,USD,2026-04-22 18:52:48,05,5.73,merch_1592,ST,84
txn_000454,ord_493624,cust_24592,paypal,failed,1223.97,USD,2026-04-20 07:01:28,85,3.58,merch_6521,GN,52
txn_000455,ord_440816,cust_76949,paypal,refunded,1670.21,USD,2026-03-30 02:46:21,00,3.87,merch_9453,AR,85
txn_000456,ord_580061,cust_15090,apple_pay,refunded,937.55,USD,2026-04-21 08:27:32,85,3.06,merch_8673,DZ,48
txn_000457,ord_177100,cust_15712,apple_pay,pending,1506.84,USD,2026-04-24 19:04:47,00,6.1,merch_9616,MG,84
txn_000458,ord_861617,cust_28124,google_pay,refunded,633.54,USD,2026-04-13 07:19:26,85,2.67,merch_1460,LT,44
txn_000459,ord_440497,cust_55303,paypal,failed,36.1,USD,2026-04-21 17:42:01,14,0.11,merch_3522,CR,35
txn_000460,ord_140646,cust_32711,bank_transfer,failed,166.27,USD,2026-03-30 09:48:30,51,0.72,merch_5591,ER,63
txn_000461,ord_880142,cust_33758,google_pay,completed,453.03,USD,2026-04-15 02:25:52,85,1.44,merch_8851,UG,52
txn_000462,ord_356504,cust_56132,debit_card,pending,640.14,USD,2026-04-04 18:24:05,05,1.31,merch_6255,UG,37
txn_000463,ord_990049,cust_10951,debit_card,failed,903.43,USD,2026-04-21 15:13:52,14,3.81,merch_3489,GN,90
txn_000464,ord_962521,cust_20002,apple_pay,pending,1706.64,USD,2026-04-05 18:47:22,61,4.24,merch_7580,SV,73
txn_000465,ord_681509,cust_56962,apple_pay,failed,1203.55,USD,2026-04-07 03:05:17,85,3.27,merch_1558,CR,44
txn_000466,ord_354683,cust_46528,bank_transfer,failed,128.69,USD,2026-04-08 22:17:08,14,0.28,merch_1301,GN,40
txn_000467,ord_307841,cust_87620,apple_pay,pending,1634.2,USD,2026-04-01 13:28:53,00,7.73,merch_1355,BB,89
txn_000468,ord_186545,cust_66009,bank_transfer,completed,1903.22,USD,2026-04-15 23:03:27,61,5.08,merch_2852,ST,65
txn_000469,ord_858560,cust_28880,google_pay,failed,207.7,USD,2026-04-12 00:14:55,00,0.53,merch_2467,GN,93
txn_000470,ord_354352,cust_69687,paypal,refunded,1647.43,USD,2026-03-31 01:09:30,61,5.88,merch_3105,ER,38
txn_000471,ord_782439,cust_42557,debit_card,failed,1564.42,USD,2026-04-13 16:36:56,85,3.17,merch_2794,RU,91
txn_000472,ord_611017,cust_29934,google_pay,pending,1514.38,USD,2026-04-20 23:32:04,51,5.65,merch_1536,BB,25
txn_000473,ord_848824,cust_73534,bank_transfer,pending,234.61,USD,2026-04-03 15:56:58,85,0.79,merch_1418,UG,94
txn_000474,ord_386253,cust_75389,bank_transfer,pending,792.43,USD,2026-03-31 18:47:52,61,3.82,merch_3350,MG,52
txn_000475,ord_860687,cust_75194,apple_pay,completed,392.86,USD,2026-03-31 04:36:32,05,1.74,merch_4323,SV,96
txn_000476,ord_859343,cust_57527,paypal,refunded,1881.29,USD,2026-04-23 10:08:14,05,5.36,merch_2971,DZ,38
txn_000477,ord_975533,cust_29005,apple_pay,pending,736.89,USD,2026-04-05 08:13:49,61,3.23,merch_6708,CR,16
txn_000478,ord_358287,cust_78314,apple_pay,refunded,1517.67,USD,2026-03-31 12:05:51,51,4.29,merch_7478,BB,95
txn_000479,ord_445532,cust_98275,debit_card,failed,1923.62,USD,2026-04-21 01:38:11,14,8.65,merch_6347,ST,38
txn_000480,ord_642772,cust_34285,google_pay,completed,1187.78,USD,2026-04-15 11:44:13,85,3.82,merch_6084,RU,79
txn_000481,ord_892212,cust_14896,google_pay,refunded,1433.29,USD,2026-04-23 10:21:11,00,6.91,merch_3891,AR,71
txn_000482,ord_778816,cust_61313,debit_card,failed,680.52,USD,2026-04-01 19:10:56,00,2.0,merch_3276,MG,65
txn_000483,ord_483241,cust_39010,paypal,pending,529.87,USD,2026-04-24 03:04:10,14,2.09,merch_1948,RU,98
txn_000484,ord_539905,cust_88459,paypal,failed,202.74,USD,2026-04-21 10:37:41,51,0.74,merch_8128,LT,38
txn_000485,ord_736633,cust_63791,apple_pay,pending,1348.25,USD,2026-04-10 03:31:55,51,2.88,merch_6783,DZ,73
txn_000486,ord_921183,cust_69393,apple_pay,pending,704.55,USD,2026-04-09 19:34:41,61,2.42,merch_4590,AR,23
txn_000487,ord_944103,cust_85924,bank_transfer,pending,1727.45,USD,2026-04-04 13:57:54,61,5.84,merch_2044,FI,94
txn_000488,ord_674495,cust_89828,apple_pay,completed,443.69,USD,2026-03-29 00:21:35,85,1.76,merch_5744,FI,24
txn_000489,ord_402392,cust_95594,apple_pay,completed,1304.07,USD,2026-03-27 08:36:03,61,3.25,merch_9975,GN,94
txn_000490,ord_261829,cust_85454,google_pay,failed,1544.0,USD,2026-04-08 07:47:32,05,7.59,merch_9297,UG,94
txn_000491,ord_216804,cust_67110,debit_card,failed,544.05,USD,2026-04-20 13:09:53,61,1.7,merch_1901,FI,12
txn_000492,ord_696856,cust_81114,bank_transfer,pending,1592.84,USD,2026-04-10 05:41:34,05,5.03,merch_6073,DZ,45
txn_000493,ord_911404,cust_78100,paypal,completed,608.52,USD,2026-04-11 13:30:53,51,1.78,merch_1329,ST,42
txn_000494,ord_671110,cust_76142,paypal,refunded,1970.77,USD,2026-04-22 04:05:48,05,9.29,merch_7930,ST,59
txn_000495,ord_382701,cust_44284,paypal,failed,904.72,USD,2026-04-16 13:53:22,14,1.98,merch_3599,LT,19
txn_000496,ord_607362,cust_85528,debit_card,pending,133.66,USD,2026-04-24 21:06:24,05,0.52,merch_6302,MG,53
txn_000497,ord_740578,cust_38851,apple_pay,completed,1441.15,USD,2026-04-03 04:04:12,61,6.35,merch_4165,ST,77
txn_000498,ord_433079,cust_32024,apple_pay,pending,303.9,USD,2026-04-24 12:53:16,00,0.78,merch_8688,FI,47
txn_000499,ord_899720,cust_65753,apple_pay,refunded,1851.58,USD,2026-04-22 14:01:26,00,6.43,merch_1092,FI,38
txn_000500,ord_906609,cust_16657,bank_transfer,completed,747.14,USD,2026-04-10 07:08:10,61,1.72,merch_5232,RU,34
txn_000501,ord_158787,cust_21723,debit_card,pending,1770.76,USD,2026-04-13 04:05:27,61,4.54,merch_7939,DZ,89
txn_000502,ord_892104,cust_74299,bank_transfer,pending,1020.22,USD,2026-04-03 15:20:48,51,4.61,merch_5741,AR,63
txn_000503,ord_730825,cust_77173,paypal,completed,1935.15,USD,2026-03-28 04:10:36,00,8.57,merch_8188,DZ,54
txn_000504,ord_579213,cust_95710,google_pay,completed,588.29,USD,2026-04-06 05:20:45,51,1.37,merch_9191,BB,94
txn_000505,ord_965911,cust_91569,apple_pay,refunded,1638.84,USD,2026-04-11 12:29:34,85,7.47,merch_2105,LT,59
txn_000506,ord_614333,cust_61790,google_pay,failed,1511.57,USD,2026-04-01 11:54:53,61,3.58,merch_3862,ST,72
txn_000507,ord_808409,cust_20817,apple_pay,failed,1958.69,USD,2026-04-04 15:35:54,14,8.16,merch_4168,DZ,87
txn_000508,ord_424039,cust_89076,google_pay,refunded,1291.45,USD,2026-04-18 11:33:29,05,2.86,merch_5358,CR,25
txn_000509,ord_705419,cust_56886,paypal,refunded,628.5,USD,2026-04-07 15:30:18,00,2.98,merch_4748,MG,70
txn_000510,ord_321761,cust_95593,bank_transfer,refunded,928.39,USD,2026-04-21 20:58:53,61,3.14,merch_5948,SV,31
txn_000511,ord_128017,cust_15880,apple_pay,pending,1992.16,USD,2026-04-16 20:45:13,14,6.06,merch_6578,GN,33
txn_000512,ord_356815,cust_75082,paypal,pending,908.76,USD,2026-04-02 07:38:58,00,2.41,merch_9229,UG,30
txn_000513,ord_126703,cust_92014,google_pay,refunded,1495.8,USD,2026-04-22 15:35:35,00,7.04,merch_6858,CR,32
txn_000514,ord_506469,cust_78008,apple_pay,completed,790.68,USD,2026-03-31 08:32:15,14,1.97,merch_1616,AR,61
txn_000515,ord_115810,cust_17036,google_pay,pending,789.92,USD,2026-04-12 19:17:19,85,2.82,merch_5439,MG,14
txn_000516,ord_436960,cust_73268,bank_transfer,failed,1029.59,USD,2026-03-30 04:33:32,61,4.0,merch_6183,DZ,14
txn_000517,ord_745398,cust_96603,apple_pay,failed,1777.91,USD,2026-04-03 00:29:55,51,7.22,merch_4024,BB,84
txn_000518,ord_864369,cust_23137,apple_pay,pending,1353.17,USD,2026-04-03 10:47:47,61,3.8,merch_8822,BB,11
txn_000519,ord_860292,cust_52279,google_pay,failed,961.81,USD,2026-04-17 04:55:17,05,2.15,merch_4510,BB,59
txn_000520,ord_342560,cust_10625,google_pay,refunded,1642.16,USD,2026-03-30 15:26:50,85,3.81,merch_2696,UG,20
txn_000521,ord_755289,cust_68690,google_pay,failed,912.81,USD,2026-04-20 22:44:11,61,3.81,merch_7071,GN,98
txn_000522,ord_918514,cust_35255,debit_card,refunded,1444.91,USD,2026-04-11 23:33:41,85,4.49,merch_9251,UG,33
txn_000523,ord_812684,cust_29422,paypal,pending,320.29,USD,2026-04-10 17:51:19,61,1.07,merch_1593,BB,16
txn_000524,ord_529170,cust_40279,bank_transfer,pending,458.8,USD,2026-04-04 05:03:37,85,0.95,merch_9608,ST,70
txn_000525,ord_391480,cust_27924,paypal,pending,381.54,USD,2026-04-09 09:59:25,14,1.68,merch_6311,MG,10
txn_000526,ord_586506,cust_48914,debit_card,failed,389.95,USD,2026-04-14 12:24:20,51,1.37,merch_8341,ST,10
txn_000527,ord_336036,cust_60810,bank_transfer,failed,105.34,USD,2026-03-30 21:56:07,05,0.26,merch_6333,RU,72
txn_000528,ord_703151,cust_11147,debit_card,refunded,1102.91,USD,2026-04-22 17:15:03,05,4.89,merch_6721,LT,94
txn_000529,ord_818971,cust_47902,apple_pay,refunded,1369.76,USD,2026-04-02 18:43:56,51,4.96,merch_6826,RU,56
txn_000530,ord_720998,cust_19504,google_pay,completed,780.56,USD,2026-04-18 09:37:05,14,3.58,merch_6677,BB,78
txn_000531,ord_583274,cust_87057,debit_card,pending,1937.3,USD,2026-04-18 15:25:11,14,6.89,merch_6947,CR,83
txn_000532,ord_664555,cust_24807,google_pay,completed,1416.2,USD,2026-04-03 13:16:25,51,2.92,merch_9343,RU,14
txn_000533,ord_203682,cust_22871,debit_card,completed,1518.91,USD,2026-04-21 08:59:46,00,3.98,merch_5324,MG,20
txn_000534,ord_210606,cust_75675,google_pay,pending,1705.33,USD,2026-04-18 14:27:14,51,6.86,merch_5364,DZ,16
txn_000535,ord_648041,cust_55933,debit_card,failed,217.49,USD,2026-04-03 03:51:42,00,0.51,merch_5819,AR,45
txn_000536,ord_228807,cust_39061,paypal,failed,687.43,USD,2026-04-18 12:16:28,14,2.03,merch_6462,CR,56
txn_000537,ord_630602,cust_10215,google_pay,completed,1414.38,USD,2026-04-14 19:22:44,05,5.4,merch_5289,LT,39
txn_000538,ord_268537,cust_61831,bank_transfer,refunded,193.45,USD,2026-04-02 08:22:22,14,0.55,merch_3874,ER,14
txn_000539,ord_351629,cust_56987,google_pay,refunded,132.55,USD,2026-03-29 05:33:45,85,0.65,merch_7730,CR,69
txn_000540,ord_860516,cust_48620,bank_transfer,pending,1698.67,USD,2026-04-10 10:49:31,00,6.23,merch_5478,SV,76
txn_000541,ord_795565,cust_58812,debit_card,pending,1999.7,USD,2026-04-12 18:02:04,00,9.67,merch_2310,CR,60
txn_000542,ord_512833,cust_24982,apple_pay,failed,907.63,USD,2026-04-19 06:15:35,14,3.17,merch_8768,CR,44
txn_000543,ord_304140,cust_93669,google_pay,pending,520.63,USD,2026-04-18 01:05:32,14,1.2,merch_8699,AR,63
txn_000544,ord_395997,cust_57086,debit_card,completed,1855.52,USD,2026-04-17 06:25:44,00,6.31,merch_5201,GN,96
txn_000545,ord_566572,cust_49839,debit_card,refunded,1996.29,USD,2026-04-12 20:31:05,51,7.04,merch_5376,MG,82
txn_000546,ord_116479,cust_81512,paypal,failed,838.25,USD,2026-04-20 22:42:34,61,2.62,merch_3225,FI,37
txn_000547,ord_945935,cust_27928,debit_card,completed,1497.02,USD,2026-04-16 07:10:14,85,6.99,merch_6474,ST,13
txn_000548,ord_364772,cust_93595,bank_transfer,completed,1233.52,USD,2026-04-17 05:50:37,51,2.54,merch_3043,UG,88
txn_000549,ord_693422,cust_85563,paypal,refunded,1027.87,USD,2026-04-12 21:18:38,00,4.26,merch_1177,DZ,16
txn_000550,ord_955273,cust_75370,apple_pay,refunded,782.55,USD,2026-04-12 16:05:54,14,2.02,merch_5350,UG,55
txn_000551,ord_355017,cust_31300,google_pay,refunded,553.13,USD,2026-04-09 15:37:15,61,2.55,merch_7933,LT,95
txn_000552,ord_810593,cust_42700,paypal,completed,718.07,USD,2026-03-31 05:07:58,61,2.09,merch_8274,CR,74
txn_000553,ord_262781,cust_58213,debit_card,refunded,1495.35,USD,2026-04-13 22:16:43,14,6.65,merch_5163,BB,63
txn_000554,ord_115519,cust_98997,apple_pay,pending,1981.25,USD,2026-04-10 01:28:36,00,4.16,merch_2516,RU,22
txn_000555,ord_297877,cust_77447,apple_pay,pending,680.4,USD,2026-04-18 04:46:07,61,1.56,merch_5994,ST,31
txn_000556,ord_614262,cust_59913,bank_transfer,failed,834.78,USD,2026-04-06 18:04:17,05,2.38,merch_8057,ST,20
txn_000557,ord_168499,cust_74520,apple_pay,pending,1135.16,USD,2026-03-29 05:51:47,00,5.54,merch_2802,MG,86
txn_000558,ord_338221,cust_72246,debit_card,pending,386.51,USD,2026-04-13 06:21:35,85,1.71,merch_9334,AR,19
txn_000559,ord_590439,cust_77806,apple_pay,refunded,1517.34,USD,2026-04-02 15:20:26,05,3.59,merch_9848,AR,90
txn_000560,ord_897087,cust_26934,bank_transfer,completed,469.69,USD,2026-04-19 22:23:47,85,1.64,merch_2628,LT,21
txn_000561,ord_683609,cust_14088,bank_transfer,completed,862.06,USD,2026-04-02 16:39:31,00,1.84,merch_7908,CR,71
txn_000562,ord_729487,cust_89764,apple_pay,refunded,551.6,USD,2026-04-17 19:31:54,00,1.12,merch_5970,FI,92
txn_000563,ord_192169,cust_84908,bank_transfer,completed,841.59,USD,2026-04-04 15:37:58,14,2.33,merch_3569,AR,95
txn_000564,ord_242582,cust_40295,google_pay,failed,182.24,USD,2026-04-01 16:55:48,05,0.44,merch_5876,ER,23
txn_000565,ord_197660,cust_11310,debit_card,refunded,38.47,USD,2026-04-23 10:47:50,05,0.13,merch_9695,MG,60
txn_000566,ord_499317,cust_27032,google_pay,pending,1008.6,USD,2026-04-21 18:25:57,61,3.94,merch_3786,RU,19
txn_000567,ord_107964,cust_34852,google_pay,completed,249.52,USD,2026-04-02 07:06:10,51,1.15,merch_2206,ST,72
txn_000568,ord_420008,cust_56924,debit_card,refunded,1372.1,USD,2026-04-01 02:49:14,05,4.87,merch_1568,FI,88
txn_000569,ord_577761,cust_33359,bank_transfer,pending,520.96,USD,2026-04-22 18:38:09,61,2.33,merch_3275,LT,15
txn_000570,ord_791820,cust_54387,debit_card,completed,532.72,USD,2026-04-18 16:44:33,51,2.0,merch_6972,MG,58
txn_000571,ord_541944,cust_97693,debit_card,completed,1206.86,USD,2026-04-12 00:21:58,51,5.73,merch_6926,CR,39
txn_000572,ord_452756,cust_31669,debit_card,pending,1819.24,USD,2026-04-09 05:17:20,85,7.46,merch_2446,RU,42
txn_000573,ord_877975,cust_14162,bank_transfer,pending,761.92,USD,2026-04-25 05:23:41,05,3.71,merch_1239,FI,39
txn_000574,ord_929511,cust_13181,bank_transfer,refunded,717.28,USD,2026-04-22 13:31:02,14,1.49,merch_1411,GN,50
txn_000575,ord_916335,cust_18759,bank_transfer,completed,1993.24,USD,2026-04-22 15:22:16,51,4.08,merch_6908,MG,21
txn_000576,ord_902195,cust_90503,paypal,pending,411.84,USD,2026-03-30 14:55:51,51,1.32,merch_1295,ST,45
txn_000577,ord_841438,cust_38460,paypal,completed,116.21,USD,2026-04-10 05:41:28,05,0.37,merch_6239,ST,71
txn_000578,ord_427501,cust_16525,paypal,completed,1262.41,USD,2026-04-13 01:30:35,51,3.52,merch_6395,RU,87
txn_000579,ord_472671,cust_71520,debit_card,pending,562.52,USD,2026-04-19 16:24:33,14,2.1,merch_9130,ST,83
txn_000580,ord_602282,cust_61687,debit_card,pending,816.72,USD,2026-04-17 17:53:36,05,3.99,merch_1773,FI,82
txn_000581,ord_168466,cust_69354,google_pay,failed,388.26,USD,2026-04-11 17:26:06,51,1.39,merch_5051,ER,80
txn_000582,ord_873641,cust_94789,apple_pay,completed,1398.78,USD,2026-04-14 20:41:36,14,6.0,merch_3143,UG,67
txn_000583,ord_154118,cust_46759,debit_card,failed,1209.54,USD,2026-03-28 09:18:53,14,3.52,merch_9041,ER,96
txn_000584,ord_504585,cust_16112,paypal,pending,485.12,USD,2026-04-06 11:38:47,00,1.17,merch_9568,LT,20
txn_000585,ord_116572,cust_55134,apple_pay,failed,279.14,USD,2026-03-28 11:12:58,61,1.38,merch_9982,MG,12
txn_000586,ord_749708,cust_28289,debit_card,completed,1400.93,USD,2026-04-05 16:13:43,05,6.08,merch_5309,MG,17
txn_000587,ord_175581,cust_93443,bank_transfer,completed,556.92,USD,2026-04-04 00:54:02,51,2.67,merch_3473,BB,19
txn_000588,ord_216323,cust_89833,google_pay,failed,685.86,USD,2026-04-24 06:40:59,61,2.71,merch_3341,BB,41
txn_000589,ord_541721,cust_96843,apple_pay,pending,1515.32,USD,2026-03-29 13:07:17,51,7.54,merch_3470,FI,49
txn_000590,ord_972388,cust_43689,google_pay,pending,208.16,USD,2026-04-12 23:05:45,51,0.94,merch_5496,GN,75
txn_000591,ord_447617,cust_79369,google_pay,failed,610.18,USD,2026-04-08 16:12:20,51,2.67,merch_4433,GN,28
txn_000592,ord_961141,cust_60755,apple_pay,failed,1977.06,USD,2026-04-09 00:52:29,61,4.56,merch_2503,DZ,26
txn_000593,ord_664860,cust_52901,google_pay,failed,1565.72,USD,2026-04-11 05:38:52,14,4.67,merch_7249,AR,85
txn_000594,ord_394855,cust_80566,bank_transfer,failed,1929.12,USD,2026-04-19 16:52:28,14,7.46,merch_4786,LT,13
txn_000595,ord_412536,cust_93481,google_pay,completed,1872.33,USD,2026-04-18 11:35:48,00,5.56,merch_8604,AR,28
txn_000596,ord_115524,cust_54137,google_pay,refunded,854.04,USD,2026-04-20 10:34:29,14,3.71,merch_5935,LT,65
txn_000597,ord_866042,cust_80891,apple_pay,completed,739.87,USD,2026-04-07 05:45:29,51,3.44,merch_9270,CR,78
txn_000598,ord_259973,cust_22485,apple_pay,refunded,1241.57,USD,2026-04-24 19:15:42,14,2.78,merch_4479,DZ,74
txn_000599,ord_324423,cust_35355,paypal,completed,1552.24,USD,2026-04-14 12:24:32,51,4.82,merch_2909,SV,50
txn_000600,ord_621442,cust_96098,debit_card,pending,1224.53,USD,2026-04-04 05:10:34,00,4.13,merch_1466,SV,36
txn_000601,ord_548521,cust_41222,google_pay,failed,1904.85,USD,2026-04-15 17:33:30,14,4.85,merch_4174,LT,69
txn_000602,ord_990673,cust_74474,debit_card,failed,1489.46,USD,2026-04-05 05:26:10,05,3.64,merch_7897,FI,55
txn_000603,ord_249270,cust_71577,debit_card,refunded,1395.13,USD,2026-04-02 05:29:53,05,4.16,merch_6082,CR,24
txn_000604,ord_775203,cust_20015,bank_transfer,failed,1042.38,USD,2026-04-05 03:18:32,85,3.46,merch_1674,DZ,37
txn_000605,ord_605436,cust_29301,paypal,completed,830.59,USD,2026-04-16 06:22:09,51,3.6,merch_5908,DZ,36
txn_000606,ord_852603,cust_82451,bank_transfer,pending,906.42,USD,2026-04-03 05:13:50,00,3.07,merch_8373,ER,41
txn_000607,ord_665366,cust_72429,google_pay,failed,1499.15,USD,2026-04-03 12:38:21,61,6.44,merch_9749,GN,84
txn_000608,ord_923159,cust_79949,google_pay,pending,602.6,USD,2026-04-06 03:27:22,14,2.81,merch_6393,MG,15
txn_000609,ord_882184,cust_17075,paypal,failed,1976.6,USD,2026-04-20 07:40:04,00,7.94,merch_7601,CR,12
txn_000610,ord_403330,cust_63637,bank_transfer,refunded,110.64,USD,2026-04-15 21:00:13,61,0.31,merch_5105,FI,25
txn_000611,ord_980538,cust_86842,google_pay,completed,1701.1,USD,2026-04-04 08:22:46,14,4.13,merch_9173,SV,26
txn_000612,ord_873604,cust_58883,apple_pay,completed,1153.86,USD,2026-03-27 00:26:08,05,3.65,merch_4552,CR,82
txn_000613,ord_700129,cust_32693,paypal,failed,521.3,USD,2026-04-02 06:29:47,14,1.43,merch_3383,AR,61
txn_000614,ord_703860,cust_59106,bank_transfer,refunded,894.84,USD,2026-04-10 16:40:12,05,3.93,merch_4548,BB,22
txn_000615,ord_151668,cust_60703,paypal,completed,165.23,USD,2026-03-31 23:48:13,51,0.78,merch_2340,AR,42
txn_000616,ord_345754,cust_83381,apple_pay,refunded,1757.44,USD,2026-04-23 19:46:13,00,6.41,merch_9543,CR,11
txn_000617,ord_966364,cust_51599,apple_pay,refunded,101.09,USD,2026-04-07 11:02:46,00,0.32,merch_9710,FI,16
txn_000618,ord_562521,cust_14730,bank_transfer,failed,1184.96,USD,2026-04-02 20:31:35,00,3.37,merch_3325,FI,30
txn_000619,ord_851161,cust_45529,apple_pay,pending,430.99,USD,2026-04-02 17:39:07,14,1.77,merch_6434,FI,47
txn_000620,ord_982292,cust_15846,paypal,failed,1415.45,USD,2026-04-13 17:36:50,61,5.66,merch_8594,ST,65
txn_000621,ord_405709,cust_93640,debit_card,refunded,1727.93,USD,2026-04-21 22:16:08,00,5.57,merch_7135,MG,93
txn_000622,ord_381103,cust_79954,apple_pay,refunded,1134.54,USD,2026-04-24 06:47:31,85,5.66,merch_1081,DZ,39
txn_000623,ord_471123,cust_50640,paypal,completed,1583.9,USD,2026-04-14 05:20:44,61,7.56,merch_8858,SV,86
txn_000624,ord_739076,cust_91171,paypal,completed,783.61,USD,2026-04-07 20:25:51,51,1.65,merch_9887,SV,29
txn_000625,ord_302650,cust_75031,debit_card,pending,995.42,USD,2026-04-03 00:51:38,14,2.24,merch_9386,GN,30
txn_000626,ord_391529,cust_45909,apple_pay,pending,1907.9,USD,2026-04-14 02:39:56,00,4.75,merch_8029,CR,63
txn_000627,ord_636824,cust_74503,debit_card,failed,980.97,USD,2026-03-28 01:54:27,00,3.99,merch_7426,FI,64
txn_000628,ord_634655,cust_85063,paypal,completed,1436.64,USD,2026-03-26 15:19:43,61,4.91,merch_8099,CR,68
txn_000629,ord_822142,cust_73291,bank_transfer,completed,860.72,USD,2026-04-19 02:57:35,51,2.61,merch_5589,DZ,53
txn_000630,ord_788417,cust_91548,debit_card,refunded,300.8,USD,2026-04-07 11:22:02,00,1.16,merch_9837,SV,21
txn_000631,ord_233264,cust_40276,google_pay,refunded,1271.74,USD,2026-04-22 04:22:04,00,3.82,merch_6768,ER,45
txn_000632,ord_476969,cust_93877,paypal,failed,760.27,USD,2026-04-01 12:24:47,51,2.19,merch_6869,RU,89
txn_000633,ord_931612,cust_72484,apple_pay,completed,597.45,USD,2026-04-24 10:13:33,14,2.64,merch_4887,DZ,10
txn_000634,ord_506001,cust_23497,bank_transfer,failed,961.76,USD,2026-04-22 10:50:00,85,3.06,merch_5638,AR,82
txn_000635,ord_519001,cust_95301,debit_card,completed,1803.48,USD,2026-04-20 18:25:59,85,4.91,merch_5283,LT,71
txn_000636,ord_210119,cust_69350,bank_transfer,completed,1694.87,USD,2026-04-19 21:41:57,00,3.84,merch_8699,RU,43
txn_000637,ord_308264,cust_12107,apple_pay,completed,484.25,USD,2026-04-05 13:32:29,05,2.41,merch_1356,GN,52
txn_000638,ord_255540,cust_69725,google_pay,pending,1001.65,USD,2026-04-10 23:16:44,61,3.94,merch_9924,MG,83
txn_000639,ord_776939,cust_22266,google_pay,completed,664.3,USD,2026-04-21 01:34:18,85,2.85,merch_3092,ER,40
txn_000640,ord_226403,cust_81809,google_pay,completed,1542.49,USD,2026-04-07 02:46:55,00,6.49,merch_9350,SV,33
txn_000641,ord_396772,cust_71201,paypal,completed,429.94,USD,2026-04-19 06:37:48,51,2.12,merch_6384,ST,22
txn_000642,ord_629690,cust_20537,apple_pay,pending,1791.02,USD,2026-04-12 13:12:22,14,5.12,merch_2283,ER,57
txn_000643,ord_401144,cust_43704,apple_pay,refunded,125.19,USD,2026-03-31 19:33:09,85,0.45,merch_4964,AR,31
txn_000644,ord_333308,cust_42753,google_pay,refunded,987.02,USD,2026-04-10 08:53:08,51,4.04,merch_5280,MG,94
txn_000645,ord_506872,cust_16198,paypal,completed,356.17,USD,2026-04-23 02:09:45,51,0.81,merch_8172,CR,78
txn_000646,ord_162292,cust_71935,google_pay,refunded,1969.96,USD,2026-03-30 03:08:43,00,4.1,merch_9902,CR,75
txn_000647,ord_680674,cust_14318,debit_card,refunded,274.64,USD,2026-04-14 02:34:41,61,1.37,merch_7955,GN,52
txn_000648,ord_327748,cust_64027,debit_card,failed,299.59,USD,2026-04-20 00:47:37,00,1.33,merch_6232,SV,95
txn_000649,ord_672605,cust_73944,apple_pay,failed,867.58,USD,2026-03-31 04:48:12,14,2.42,merch_2729,GN,47
