event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_000479,cust_44105,sess_4e614af0,page_view,2026-04-15 17:17:42,search/categories/tag,,,twitter,mobile,Opera/9.11.(X11; Linux i686; eo-US) Presto/2.9.166 Version/11.00,16.77.26.73
evt_000480,cust_28955,sess_6350056c,remove_from_cart,2026-04-14 10:09:49,explore,,,twitter,desktop,Opera/8.35.(Windows 98; th-TH) Presto/2.9.183 Version/12.00,156.197.12.162
evt_000481,cust_72223,sess_1a276063,remove_from_cart,2026-04-18 13:09:22,blog/explore/search,,,email,desktop,Opera/9.12.(X11; Linux x86_64; brx-IN) Presto/2.9.166 Version/10.00,146.46.135.253
evt_000482,cust_44876,sess_de477c06,remove_from_cart,2026-03-27 21:28:08,app/tag/blog,,,twitter,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; kn-IN) AppleWebKit/535.35.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.35.1",211.164.199.174
evt_000483,cust_98987,sess_a6d43e9b,checkout_start,2026-04-09 01:25:04,blog/explore/search,,,instagram,mobile,Opera/8.99.(Windows NT 5.1; aa-ER) Presto/2.9.160 Version/11.00,105.83.127.23
evt_000484,cust_30749,sess_ed67aad1,product_view,2026-04-02 02:33:51,blog/explore/search,prod_2045,cat_electronics,email,desktop,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.11.1 (KHTML, like Gecko) Version/5.0.5 Safari/532.11.1",115.139.234.190
evt_000485,cust_87810,sess_07aaf768,remove_from_cart,2026-04-17 04:59:21,tags/blog,,,email,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.7r7574.0 Mobile/31P196 Safari/533.0",190.3.102.249
evt_000486,cust_52227,sess_44c319ae,purchase,2026-03-31 10:14:08,tags/blog,prod_3090,cat_home,instagram,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),215.109.133.162
evt_000487,cust_17602,sess_51590cd4,purchase,2026-04-04 05:01:59,explore/list/app,prod_6564,cat_sports,email,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/16.9h9687.0 Mobile/39M995 Safari/535.1",114.36.168.66
evt_000488,cust_62168,sess_e12e40ce,checkout_start,2026-04-17 05:14:59,search/categories/tag,,,twitter,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0 rv:5.0; tn-ZA) AppleWebKit/534.38.4 (KHTML, like Gecko) Version/5.1 Safari/534.38.4",108.248.194.9
evt_000489,cust_94999,sess_3934ee85,checkout_start,2026-04-21 15:05:50,explore/list/app,,,email,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),87.70.71.134
evt_000490,cust_47194,sess_c2a7a2a1,purchase,2026-04-20 09:06:00,search/categories/tag,prod_5622,cat_electronics,twitter,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/48.0.812.0 Safari/536.0",21.145.202.138
evt_000491,cust_75628,sess_2172eda1,add_to_cart,2026-04-25 06:13:53,explore,prod_7563,cat_electronics,instagram,tablet,Mozilla/5.0 (Android 4.4.3; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,131.52.35.154
evt_000492,cust_89709,sess_1ac8dd48,page_view,2026-04-25 01:39:11,explore,,,email,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0),1.210.99.61
evt_000493,cust_10350,sess_184cfefa,page_view,2026-04-16 00:35:57,tags/blog,,,email,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),128.209.195.71
evt_000494,cust_52619,sess_293c2a2b,remove_from_cart,2026-04-10 00:34:29,tags/blog,,,email,mobile,Mozilla/5.0 (Android 3.0; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,170.43.170.89
evt_000495,cust_63323,sess_37a93b26,checkout_start,2026-04-22 12:18:43,search/categories/tag,,,google,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:2.0; om-KE) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/5.0 Safari/531.39.2",83.73.179.239
evt_000496,cust_29811,sess_602bc92f,purchase,2026-04-03 09:25:15,app/tag/blog,prod_2861,cat_clothing,facebook,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),171.113.48.9
evt_000497,cust_57408,sess_60a1c901,purchase,2026-04-16 00:11:41,tags/blog,prod_6049,cat_sports,instagram,tablet,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9525-02-25 15:52:13 Firefox/3.6.11,195.46.87.163
evt_000498,cust_76841,sess_74c2f16c,product_view,2026-04-16 13:04:39,app/tag/blog,prod_7923,cat_home,twitter,tablet,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/25.0.873.0 Safari/533.2",204.32.215.102
evt_000499,cust_11421,sess_1bb97c32,product_view,2026-03-29 18:24:03,blog/explore/search,prod_1110,cat_sports,facebook,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/19.0.834.0 Mobile/35F866 Safari/531.0",194.23.13.23
evt_000500,cust_84662,sess_33e745eb,purchase,2026-04-17 14:17:59,tags/blog,prod_7106,cat_clothing,email,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/40.0.854.0 Mobile/63Y178 Safari/533.1",185.152.222.7
evt_000501,cust_88761,sess_eb0edc2b,purchase,2026-04-09 15:39:25,blog/explore/search,prod_1802,cat_home,email,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6 rv:4.0; byn-ER) AppleWebKit/532.17.5 (KHTML, like Gecko) Version/4.0.1 Safari/532.17.5",101.250.180.97
evt_000502,cust_99059,sess_e0df6cc2,page_view,2026-04-17 16:46:10,blog/explore/search,,,google,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/37.0.888.0 Mobile/08B352 Safari/534.1",27.229.115.183
evt_000503,cust_69391,sess_97da83a1,remove_from_cart,2026-04-10 03:27:06,search/categories/tag,,,google,mobile,Mozilla/5.0 (Windows NT 5.1; el-GR; rv:1.9.1.20) Gecko/3906-01-10 17:41:13 Firefox/5.0,213.204.163.95
evt_000504,cust_53613,sess_1cc1405d,page_view,2026-04-21 16:28:36,app/tag/blog,,,instagram,desktop,Opera/8.75.(X11; Linux i686; mr-IN) Presto/2.9.175 Version/12.00,12.188.91.154
evt_000505,cust_13660,sess_4d9a9ae7,page_view,2026-04-05 15:10:09,tags/blog,,,twitter,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),76.120.187.145
evt_000506,cust_38038,sess_05eaf15c,add_to_cart,2026-04-22 20:20:02,explore,prod_7810,cat_home,facebook,desktop,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/34.0.840.0 Safari/535.2",143.37.113.208
evt_000507,cust_70214,sess_47206a72,add_to_cart,2026-04-24 11:01:15,app/tag/blog,prod_3849,cat_clothing,twitter,mobile,Opera/8.14.(X11; Linux x86_64; mni-IN) Presto/2.9.172 Version/11.00,158.43.15.242
evt_000508,cust_21656,sess_f62baa49,product_view,2026-04-24 10:51:21,explore,prod_6132,cat_clothing,twitter,tablet,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.31.1 (KHTML, like Gecko) Version/4.1 Safari/533.31.1",202.181.171.141
evt_000509,cust_42209,sess_75de83c6,remove_from_cart,2026-04-02 19:18:57,explore/list/app,,,twitter,mobile,Opera/8.16.(Windows NT 6.2; ta-LK) Presto/2.9.188 Version/12.00,54.25.96.199
evt_000510,cust_50458,sess_6ecda962,add_to_cart,2026-04-16 18:12:21,tags/blog,prod_1423,cat_electronics,instagram,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/15.8h8127.0 Mobile/89P405 Safari/535.0",89.98.187.201
evt_000511,cust_85801,sess_8c8f5c0c,add_to_cart,2026-04-19 21:04:48,explore,prod_6659,cat_electronics,google,mobile,Opera/9.47.(X11; Linux i686; shs-CA) Presto/2.9.187 Version/10.00,220.201.161.29
evt_000512,cust_55271,sess_090123e4,checkout_start,2026-04-20 20:08:44,explore/list/app,,,instagram,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1),111.10.227.112
evt_000513,cust_99389,sess_95630bab,purchase,2026-04-25 05:26:48,tags/blog,prod_7771,cat_home,facebook,mobile,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/40.0.895.0 Safari/532.2",177.28.3.184
evt_000514,cust_98612,sess_0b12bc18,page_view,2026-04-03 05:27:09,search/categories/tag,,,twitter,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9 rv:3.0; ka-GE) AppleWebKit/533.26.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.26.5",196.3.6.196
evt_000515,cust_77425,sess_17fa7d4d,remove_from_cart,2026-03-26 14:56:56,tags/blog,,,email,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),142.87.100.96
evt_000516,cust_53908,sess_e81fe654,add_to_cart,2026-04-01 12:52:05,search/categories/tag,prod_7291,cat_electronics,twitter,desktop,Opera/9.55.(X11; Linux i686; bhb-IN) Presto/2.9.163 Version/10.00,14.134.224.155
evt_000517,cust_69969,sess_cf6a9bba,remove_from_cart,2026-04-02 14:52:53,tags/blog,,,google,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lg-UG) AppleWebKit/535.45.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.45.2",21.91.210.218
evt_000518,cust_42790,sess_a93f1ef0,checkout_start,2026-04-15 07:25:01,search/categories/tag,,,instagram,tablet,"Mozilla/5.0 (Windows 98) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/43.0.830.0 Safari/532.0",90.176.94.11
evt_000519,cust_72335,sess_3656cb9d,checkout_start,2026-03-27 18:49:10,blog/explore/search,,,twitter,tablet,Opera/9.38.(Windows 98; cv-RU) Presto/2.9.187 Version/12.00,141.150.239.207
evt_000520,cust_59457,sess_9e117311,remove_from_cart,2026-04-19 16:58:49,explore,,,facebook,desktop,Opera/8.73.(Windows 98; Win 9x 4.90; wo-SN) Presto/2.9.169 Version/11.00,83.120.138.222
evt_000521,cust_65863,sess_db9ac97a,page_view,2026-04-09 14:49:58,explore/list/app,,,email,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0),153.118.255.178
evt_000522,cust_44857,sess_cc7491ec,purchase,2026-03-29 05:49:52,blog/explore/search,prod_9399,cat_beauty,instagram,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3145-04-29 03:53:13 Firefox/14.0,152.238.97.248
evt_000523,cust_70814,sess_9b7f4a07,page_view,2026-04-10 07:46:55,search/categories/tag,,,facebook,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.0),48.22.5.169
evt_000524,cust_83267,sess_357d679c,remove_from_cart,2026-04-06 09:46:52,explore/list/app,,,facebook,tablet,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/13.0.865.0 Safari/531.0",63.149.149.170
evt_000525,cust_18057,sess_3f4d8a80,page_view,2026-04-15 00:50:45,tags/blog,,,facebook,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sq-AL) AppleWebKit/534.13.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.13.4",87.91.222.34
evt_000526,cust_91681,sess_6729843e,add_to_cart,2026-04-05 05:32:46,app/tag/blog,prod_9694,cat_sports,google,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),129.225.58.244
evt_000527,cust_14790,sess_fe32edfa,page_view,2026-04-21 05:53:00,search/categories/tag,,,google,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0),7.122.232.242
evt_000528,cust_59684,sess_6bbea057,page_view,2026-04-02 17:47:41,search/categories/tag,,,facebook,tablet,Opera/8.57.(X11; Linux i686; mn-MN) Presto/2.9.177 Version/11.00,74.189.215.170
evt_000529,cust_58182,sess_bc17a0a5,add_to_cart,2026-04-24 00:43:36,explore/list/app,prod_1423,cat_clothing,twitter,mobile,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:4.0; tn-ZA) AppleWebKit/535.6.1 (KHTML, like Gecko) Version/4.0.5 Safari/535.6.1",79.214.136.1
evt_000530,cust_34070,sess_0022c23f,page_view,2026-04-06 07:07:12,explore,,,instagram,mobile,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.857.0 Safari/533.0",1.138.36.167
evt_000531,cust_66418,sess_4fc1597d,purchase,2026-04-20 11:46:19,app/tag/blog,prod_5050,cat_sports,google,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),59.210.74.129
evt_000532,cust_76112,sess_b7962a75,page_view,2026-03-30 10:13:48,blog/explore/search,,,google,tablet,Opera/9.77.(X11; Linux i686; fa-IR) Presto/2.9.172 Version/12.00,79.187.116.158
evt_000533,cust_50107,sess_c5c93ca6,remove_from_cart,2026-03-28 05:59:25,explore/list/app,,,email,tablet,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/35.0.877.0 Safari/532.2",66.154.3.69
evt_000534,cust_18573,sess_2aefef92,product_view,2026-04-20 19:19:20,explore/list/app,prod_2123,cat_electronics,instagram,desktop,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/58.0.862.0 Safari/536.2",17.113.177.251
evt_000535,cust_38945,sess_5097886a,add_to_cart,2026-03-30 18:34:54,tags/blog,prod_7302,cat_home,instagram,mobile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/29.0.806.0 Safari/531.1",103.1.238.237
evt_000536,cust_79552,sess_6c3fff81,purchase,2026-04-08 22:03:54,blog/explore/search,prod_4328,cat_beauty,instagram,desktop,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.43.1 (KHTML, like Gecko) Version/4.0.2 Safari/532.43.1",124.82.196.177
evt_000537,cust_24336,sess_16b0c533,checkout_start,2026-04-24 13:19:18,explore,,,facebook,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; wa-BE) AppleWebKit/534.39.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.39.4",56.136.186.120
evt_000538,cust_74658,sess_0ffb80be,product_view,2026-03-28 20:09:53,explore,prod_1768,cat_home,google,mobile,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),181.134.115.165
evt_000539,cust_18935,sess_90da40db,product_view,2026-04-04 22:33:48,explore,prod_9978,cat_clothing,twitter,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.19.5 (KHTML, like Gecko) Version/5.0.2 Safari/533.19.5",64.36.205.194
evt_000540,cust_52450,sess_0cd3adc5,purchase,2026-04-04 21:57:37,tags/blog,prod_7138,cat_home,email,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/59.0.863.0 Mobile/14R721 Safari/532.0",102.165.149.83
evt_000541,cust_23329,sess_a8f8fc20,page_view,2026-04-11 06:26:45,app/tag/blog,,,google,mobile,Opera/9.44.(X11; Linux i686; gu-IN) Presto/2.9.162 Version/12.00,21.227.178.82
evt_000542,cust_74649,sess_1a4dc8ec,product_view,2026-04-16 01:55:49,blog/explore/search,prod_6285,cat_home,twitter,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3340-08-08 16:47:56 Firefox/10.0,146.41.66.16
evt_000543,cust_78711,sess_e9a59392,add_to_cart,2026-03-31 10:16:31,tags/blog,prod_2329,cat_electronics,twitter,desktop,Opera/8.76.(Windows NT 6.1; lzh-TW) Presto/2.9.183 Version/10.00,66.34.245.74
evt_000544,cust_21017,sess_e285dbec,checkout_start,2026-04-10 08:18:04,explore,,,twitter,desktop,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4266-04-17 09:20:59 Firefox/5.0,121.129.92.66
evt_000545,cust_11360,sess_0945e531,add_to_cart,2026-04-09 12:34:03,explore/list/app,prod_8177,cat_clothing,facebook,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),74.155.104.20
evt_000546,cust_75585,sess_56f52723,checkout_start,2026-04-01 19:44:14,tags/blog,,,instagram,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ckb-IQ) AppleWebKit/531.46.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.46.5",131.4.84.145
evt_000547,cust_28165,sess_bfa4ecfc,page_view,2026-04-20 05:45:43,tags/blog,,,google,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5797-08-31 10:44:23 Firefox/3.8,148.167.97.157
evt_000548,cust_81621,sess_ed89bae5,product_view,2026-04-18 08:46:56,tags/blog,prod_9961,cat_beauty,instagram,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),26.92.126.226
evt_000549,cust_54312,sess_0acf0e47,add_to_cart,2026-04-17 06:25:53,search/categories/tag,prod_9478,cat_beauty,twitter,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/46.0.846.0 Mobile/05F235 Safari/532.1",83.114.56.109
evt_000550,cust_56632,sess_f69f96c5,checkout_start,2026-03-30 12:30:15,app/tag/blog,,,google,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.5w1348.0 Mobile/72G287 Safari/533.1",130.66.140.159
evt_000551,cust_33132,sess_ec09049c,checkout_start,2026-04-15 03:27:54,tags/blog,,,google,mobile,Opera/8.18.(Windows CE; ug-CN) Presto/2.9.185 Version/11.00,1.15.124.202
evt_000552,cust_50837,sess_53a20f69,checkout_start,2026-04-12 17:04:59,blog/explore/search,,,email,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/62.0.817.0 Mobile/80M906 Safari/536.0",72.113.35.239
evt_000553,cust_72259,sess_5cf47fed,add_to_cart,2026-04-01 01:48:41,tags/blog,prod_4099,cat_electronics,facebook,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),87.182.71.156
evt_000554,cust_50984,sess_0b08b18e,checkout_start,2026-04-20 02:25:59,tags/blog,,,twitter,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; yo-NG) AppleWebKit/533.10.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.10.6",124.130.71.220
evt_000555,cust_54843,sess_5275402d,purchase,2026-04-04 09:40:11,tags/blog,prod_9319,cat_sports,instagram,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.1),114.152.117.47
evt_000556,cust_47657,sess_93d951b5,remove_from_cart,2026-04-23 19:36:11,app/tag/blog,,,email,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; quz-PE) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.41.7",69.9.170.121
evt_000557,cust_69810,sess_e668409c,remove_from_cart,2026-04-05 02:22:00,app/tag/blog,,,instagram,mobile,Opera/9.91.(X11; Linux x86_64; ln-CD) Presto/2.9.183 Version/11.00,179.224.40.88
evt_000558,cust_22523,sess_7d3de89c,remove_from_cart,2026-03-27 23:23:34,blog/explore/search,,,email,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),155.224.172.112
evt_000559,cust_42149,sess_6fb1063b,add_to_cart,2026-04-01 16:30:29,app/tag/blog,prod_1408,cat_electronics,instagram,tablet,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.42.1 (KHTML, like Gecko) Version/4.0 Safari/533.42.1",61.184.183.214
evt_000560,cust_12764,sess_97d0376f,page_view,2026-03-29 00:11:43,explore,,,instagram,mobile,Opera/8.55.(Windows NT 6.0; vi-VN) Presto/2.9.188 Version/12.00,41.98.144.138
evt_000561,cust_23883,sess_609bb7b3,purchase,2026-03-27 11:49:44,explore,prod_8950,cat_clothing,twitter,mobile,Opera/8.18.(X11; Linux i686; ff-SN) Presto/2.9.188 Version/10.00,220.37.67.209
evt_000562,cust_80038,sess_34ed4da8,checkout_start,2026-04-17 21:54:42,explore/list/app,,,google,desktop,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6845-12-20 02:40:35 Firefox/3.6.16,175.30.19.152
evt_000563,cust_65990,sess_91499aa6,page_view,2026-04-18 05:57:08,explore,,,instagram,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/14.0.865.0 Safari/534.2",145.88.64.232
evt_000564,cust_58172,sess_dc6f7d9c,page_view,2026-04-19 16:12:00,app/tag/blog,,,email,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.0),130.22.32.170
evt_000565,cust_28858,sess_86a76892,purchase,2026-04-05 08:32:44,search/categories/tag,prod_4149,cat_beauty,twitter,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/38.0.863.0 Mobile/18P316 Safari/534.1",218.53.117.135
evt_000566,cust_44516,sess_e5a9ed5a,remove_from_cart,2026-04-19 10:16:10,search/categories/tag,,,twitter,mobile,Opera/8.29.(Windows NT 10.0; sd-IN) Presto/2.9.178 Version/11.00,210.222.25.94
evt_000567,cust_18947,sess_21520581,purchase,2026-04-12 20:55:02,explore,prod_5117,cat_electronics,instagram,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/36.0.889.0 Safari/532.2",111.158.252.21
evt_000568,cust_10934,sess_c2955230,checkout_start,2026-04-02 02:33:50,app/tag/blog,,,twitter,mobile,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7806-05-16 07:43:21 Firefox/3.8,179.118.65.197
evt_000569,cust_29524,sess_9f9a7fbb,page_view,2026-04-09 08:59:41,blog/explore/search,,,facebook,desktop,Opera/8.95.(X11; Linux i686; apn-IN) Presto/2.9.182 Version/11.00,32.228.152.131
evt_000570,cust_37217,sess_6e472427,checkout_start,2026-04-22 18:53:46,explore/list/app,,,facebook,tablet,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/16.0.870.0 Safari/532.0",214.242.70.110
evt_000571,cust_32836,sess_24429e5c,checkout_start,2026-03-30 09:06:10,search/categories/tag,,,email,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.8j0344.0 Mobile/83E456 Safari/535.1",44.126.100.184
evt_000572,cust_61870,sess_1ef8fe8b,product_view,2026-04-08 20:44:51,tags/blog,prod_1353,cat_beauty,instagram,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),147.43.15.103
evt_000573,cust_28018,sess_d633c52f,add_to_cart,2026-04-20 18:46:40,tags/blog,prod_4245,cat_beauty,google,mobile,Opera/8.67.(Windows NT 10.0; nr-ZA) Presto/2.9.184 Version/12.00,211.142.48.101
evt_000574,cust_52500,sess_a93ce5fa,product_view,2026-04-18 04:45:32,app/tag/blog,prod_5147,cat_electronics,instagram,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pl-PL) AppleWebKit/531.50.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.50.1",43.37.178.124
evt_000575,cust_99443,sess_4d437d03,remove_from_cart,2026-04-16 23:39:37,explore,,,twitter,desktop,Mozilla/5.0 (Windows NT 4.0; mk-MK; rv:1.9.1.20) Gecko/7931-01-08 20:07:25 Firefox/3.6.10,148.136.6.124
evt_000576,cust_52957,sess_a43410b9,checkout_start,2026-04-22 07:34:44,explore/list/app,,,facebook,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/38.0.880.0 Safari/531.2",147.233.77.78
evt_000577,cust_68842,sess_bf860aa4,add_to_cart,2026-04-21 13:07:45,explore/list/app,prod_6127,cat_electronics,email,tablet,Mozilla/5.0 (Windows NT 4.0; tt-RU; rv:1.9.2.20) Gecko/4539-06-15 11:28:35 Firefox/3.8,44.178.31.25
evt_000578,cust_87531,sess_96d52df3,add_to_cart,2026-04-01 00:55:16,search/categories/tag,prod_9939,cat_sports,google,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1),159.118.222.202
evt_000579,cust_16621,sess_5a8db6d5,page_view,2026-03-27 19:45:12,tags/blog,,,facebook,tablet,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.0.835.0 Safari/535.2",91.207.190.106
evt_000580,cust_72985,sess_acba59e4,remove_from_cart,2026-04-19 16:36:39,explore,,,email,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.4f8669.0 Mobile/29I997 Safari/536.2",219.132.60.10
evt_000581,cust_98550,sess_597da422,checkout_start,2026-04-01 04:20:51,explore,,,facebook,mobile,Opera/9.41.(Windows NT 5.1; brx-IN) Presto/2.9.175 Version/10.00,221.208.253.196
evt_000582,cust_95998,sess_34624fcc,product_view,2026-04-02 07:45:04,search/categories/tag,prod_4053,cat_electronics,instagram,desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.40.1 (KHTML, like Gecko) Version/4.0 Safari/531.40.1",133.173.58.216
evt_000583,cust_30395,sess_53fe25a4,checkout_start,2026-04-16 16:43:04,explore,,,google,mobile,Opera/9.25.(Windows NT 6.0; dv-MV) Presto/2.9.164 Version/12.00,14.125.27.83
evt_000584,cust_41419,sess_1d77229b,checkout_start,2026-03-30 20:38:01,explore,,,instagram,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),99.208.104.165
